0.788142,0.038742,0.024768,0.016722,0.000000,0.000441,0.019126,0.000000,0.000000,0.000000,0.000000,0.031746,0.000832,0.000000,0.024390,0.000000,0.078049,0.006285,0.007557,0.026490,0.003367
0.117787,0.832117,0.077399,0.003344,0.000000,0.095721,0.021858,0.000000,0.000000,0.000000,0.000000,0.031746,0.000832,0.000000,0.000000,0.000696,0.039024,0.046089,0.000000,0.000000,0.003367
0.015020,0.002620,0.814241,0.016722,0.000000,0.000000,0.000000,0.000000,0.001767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014634,0.000000,0.000000,0.000000,0.008418
0.008696,0.000187,0.012384,0.936455,0.000000,0.000441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024390,0.001397,0.000000,0.000000,0.000000
0.000000,0.000000,0.009288,0.000000,0.811881,0.000000,0.000000,0.000000,0.010601,0.000000,0.000000,0.000000,0.040765,0.000000,0.000000,0.000696,0.000000,0.000000,0.000000,0.000000,0.045455
0.009486,0.077110,0.009288,0.010033,0.000000,0.820909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009756,0.040503,0.000000,0.000000,0.000000
0.012648,0.003556,0.000000,0.000000,0.000000,0.004852,0.830601,0.007634,0.000000,0.000000,0.000000,0.000000,0.000000,0.055556,0.000000,0.000000,0.004878,0.035615,0.000000,0.066225,0.000000
0.000791,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,0.969466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.003096,0.000000,0.019802,0.000000,0.000000,0.000000,0.747350,0.021739,0.008969,0.000000,0.040765,0.222222,0.000000,0.101288,0.000000,0.000000,0.000000,0.000000,0.011785
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019435,0.891304,0.021525,0.000000,0.005824,0.000000,0.000000,0.006613,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019435,0.028986,0.967713,0.000000,0.000000,0.000000,0.000000,0.004525,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.001684,0.012384,0.000000,0.000000,0.003529,0.000000,0.000000,0.000000,0.000000,0.000000,0.888889,0.001664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005051
0.000000,0.000000,0.018576,0.003344,0.099010,0.000000,0.000000,0.000000,0.054770,0.036232,0.000000,0.015873,0.724626,0.000000,0.000000,0.005569,0.000000,0.000000,0.000000,0.000000,0.183502
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003534,0.000000,0.000000,0.000000,0.000000,0.555556,0.000000,0.014967,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.951220,0.000000,0.000000,0.000000,0.010076,0.013245,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132509,0.021739,0.001794,0.000000,0.009983,0.166667,0.000000,0.855552,0.000000,0.000000,0.000000,0.000000,0.003367
0.013439,0.002995,0.003096,0.010033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015873,0.000000,0.000000,0.000000,0.004177,0.800000,0.004190,0.000000,0.000000,0.005051
0.029249,0.040801,0.003096,0.003344,0.000000,0.074107,0.060109,0.000000,0.000000,0.000000,0.000000,0.015873,0.000000,0.000000,0.000000,0.000000,0.024390,0.863128,0.000000,0.013245,0.000000
0.003162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024390,0.000000,0.000000,0.000000,0.982368,0.000000,0.000000
0.000791,0.000000,0.000000,0.000000,0.000000,0.000000,0.068306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002793,0.000000,0.880795,0.000000
0.000791,0.000000,0.012384,0.000000,0.069307,0.000000,0.000000,0.000000,0.010601,0.000000,0.000000,0.000000,0.174709,0.000000,0.000000,0.005917,0.004878,0.000000,0.000000,0.000000,0.730640
